BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,26900,215692,286555,HomeImp,ProfExe,8,,5,468.1781224,,55,30.55300542
0,27000,45482,77000,DebtCon,Office,0.8,0,0,164.3,3,19,
0,27000,60631,86091,DebtCon,Other,24,0,2,200.1414536,1,20,26.24875663
0,27100,44095,77587,DebtCon,Mgr,14,1,0,92.14002902,6,15,33.5355472
0,27100,20497,74244,DebtCon,Other,,1,2,93.06034262,1,25,27.36133981
0,27200,101680,134864,DebtCon,Office,10,0,1,150.596198,0,29,40.88049467
0,27300,72314,118839,DebtCon,Other,5,0,0,99.69383246,1,31,42.34342026
1,27300,106221,137727,DebtCon,Self,3,0,0,300.5745109,3,45,32.5603594
0,27300,,116708,DebtCon,Mgr,11,0,0,175.2009602,0,26,33.7478263
0,27400,195497,246354,DebtCon,Other,8,0,0,89.26442741,1,25,39.66482299
0,27500,54511,84470,DebtCon,Other,9,0,1,140.247796,3,29,40.2782983
0,27500,,40807,DebtCon,Other,8,1,,95.53351917,,13,20.39892362
0,27600,73846,100216,DebtCon,ProfExe,12,0,0,282.3706614,1,33,38.19125134
0,27600,64818,91915,DebtCon,Other,16,0,0,99.60460781,0,17,32.46114433
0,27600,123121,157337,DebtCon,Mgr,2,0,0,283.2828535,0,24,36.94827386
0,27700,103249,206521,DebtCon,Other,24,0,0,196.7816329,0,19,25.68817634
0,27700,25947,49836,DebtCon,Other,24,0,0,120.0258521,0,10,23.81017336
1,27700,85285,116468,DebtCon,Other,9,0,0,312.8079284,0,36,35.96802437
0,27700,67446,99206,DebtCon,ProfExe,11,0,0,286.9659711,0,32,38.9951644
0,27800,142356,177328,DebtCon,ProfExe,6,0,0,315.1755675,0,35,38.59599092
0,27900,69589,115061,DebtCon,Other,5,0,0,97.8638453,1,32,41.47397173
0,27900,135511,184219,DebtCon,ProfExe,1,1,0,241.0522835,2,19,38.60649271
0,28000,62376,104073,DebtCon,Other,16,1,0,146.1419296,0,30,39.75984964
0,28100,100420,207737,DebtCon,Other,22,0,0,197.1981219,0,19,26.37254872
1,28100,72100,112000,DebtCon,ProfExe,20,4,1,120.7333333,1,58,
0,28200,44363,72966,DebtCon,Mgr,16,1,0,82.27059459,6,16,34.98052537
0,28200,,117181,DebtCon,Mgr,9,0,0,170.6461537,0,26,31.60143615
0,28300,72572,117311,DebtCon,Other,6,0,0,85.79724815,1,32,39.8765037
0,28300,130028,178918,DebtCon,Mgr,2,,,113.9426389,,39,33.44016163
0,28400,46126,66942,DebtCon,Office,18,0,0,180.6683082,2,21,33.76903515
0,28400,53480,90560,DebtCon,Other,24,0,1,174.4747237,0,19,24.49083911
0,28500,97262,131830,DebtCon,Office,10,0,0,168.8035325,0,29,42.3249247
0,28500,137174,186118,DebtCon,Mgr,1,,,115.2948111,,39,32.87512565
0,28600,26189,50409,DebtCon,Other,36,0,0,287.4961733,0,23,38.6443946
0,28700,137247,186685,DebtCon,Mgr,0,,,110.4950024,,39,30.85972433
0,28800,132019,168828,DebtCon,Mgr,0,0,0,231.286134,1,24,35.49030567
0,28900,225000,285000,DebtCon,ProfExe,15,0,1,258.7333333,2,26,
1,28900,63748,36392,DebtCon,Sales,9,4,1,124.2478986,6,23,44.57850006
0,29000,152065,192445,HomeImp,Self,2,0,0,166.9485683,0,16,41.56383925
0,29200,116202,160084,DebtCon,ProfExe,6,0,0,124.1214617,3,26,32.64452984
0,29400,119256,160683,DebtCon,ProfExe,6,0,0,109.121197,3,27,33.30176289
0,29500,48590,81354,DebtCon,Office,0,0,0,157.0263263,3,18,40.17061829
0,29800,225481,290762,DebtCon,ProfExe,13,0,1,239.3216306,1,26,24.77798542
0,29900,131756,167302,DebtCon,Mgr,0,0,0,237.5622414,1,24,35.04310052
0,30000,32657,76000,DebtCon,Other,,,,288.3333333,0,16,
1,30000,176000,240000,DebtCon,ProfExe,1,1,0,198.8666667,2,13,
1,30100,92249,,HomeImp,Office,2,1,0,180.6801536,0,21,31.08912029
1,30200,80951,116160,DebtCon,ProfExe,19,4,0,130.3603618,0,58,50.35299879
1,30300,,52545,,,1,1,3,187.7221845,10,15,2.594364447
0,30400,40386,68120,DebtCon,Mgr,12,1,0,98.82015368,5,15,34.02025719
0,30500,108736,147531,DebtCon,Other,13,0,0,228.6103591,1,40,43.12276156
0,30600,78355,124426,DebtCon,Mgr,11,0,0,81.22339757,1,34,25.94257777
0,30800,29226,44735,DebtCon,Other,1,0,0,66.24471976,0,7,13.78396544
0,30800,54981,82038,DebtCon,Office,2,0,0,165.0778474,2,19,41.23925628
1,31000,67794,103535,DebtCon,Mgr,7,0,1,116.8989899,1,31,44.06542878
0,31100,73386,108864,HomeImp,Other,5,,,119.5395184,10,21,42.82660083
0,31200,15557,62847,DebtCon,Other,0,0,0,99.56044187,1,6,37.39411875
0,31400,12617,36082,DebtCon,Other,30,0,0,205.4598874,0,15,41.97900067
1,31500,16000,43040,DebtCon,Other,0,1,1,98.43333333,1,11,
0,31700,72809,109678,HomeImp,Other,5,,,117.4739215,10,21,41.51283589
0,31800,71553,111237,HomeImp,Other,6,,,114.1237846,10,20,41.45670798
0,31900,15150,61388,DebtCon,Other,1,0,0,101.8594387,1,5,37.8165708
1,32000,33148,69965,DebtCon,ProfExe,13,2,4,112.5108654,3,27,36.02150867
0,32100,120725,168783,DebtCon,ProfExe,15,0,0,121.5604199,1,17,27.90222161
0,32300,195243,294372,DebtCon,Other,27,0,0,150.2093805,0,22,39.07277566
0,32300,194350,299720,DebtCon,Other,28,0,0,170.1968674,0,23,40.25151003
0,32500,193409,297294,DebtCon,Other,30,0,0,150.7998535,0,22,40.59278045
0,32700,39796,77819,DebtCon,Other,,,,294.4306958,0,15,40.23707296
1,32900,,55657,,,1,1,3,210.0122648,10,15,1.909225163
0,33000,54821,104724,DebtCon,Office,1,0,0,164.3009187,1,24,34.39190747
1,33100,111917,156552,DebtCon,Mgr,12,0,0,107.2948996,2,37,41.44154866
0,33200,23858,40268,DebtCon,Other,0,0,0,56.60389545,0,7,16.6958286
0,33500,73761,117729,DebtCon,Mgr,11,0,0,62.12090961,0,35,25.46161407
0,33500,18804,43982,DebtCon,Mgr,7,0,0,46.76290645,0,6,34.98037124
0,33700,12512,42634,DebtCon,Other,28,0,0,184.134954,0,15,42.48237422
0,33700,36851,78893,DebtCon,Other,,,,302.7271504,0,16,41.82215988
0,34000,121625,169369,DebtCon,ProfExe,15,0,0,112.3149971,0,17,28.99431237
0,34100,241931,36486,DebtCon,Mgr,1,0,2,196.0088316,3,50,42.45858179
1,34400,155536,169503,DebtCon,Office,10,0,0,107.7099227,4,32,58.8269296
0,34800,115191,165667,DebtCon,Other,,0,0,244.09767,4,14,36.13117578
0,35000,240994,39401,DebtCon,Mgr,3,0,1,210.5018174,3,50,42.96751164
0,35100,33844,55100,DebtCon,Other,,0,0,,6,0,34.70302378
0,35400,90295,139602,DebtCon,Other,12,0,0,62.80681071,0,35,40.22961403
0,35800,207312,271738,DebtCon,ProfExe,4,0,0,228.8020074,0,32,32.68199935
0,36000,89270,127834,DebtCon,Mgr,30,0,0,350.6195273,0,20,38.66907284
0,36200,36661,53622,DebtCon,Other,,0,0,,6,0,32.01469166
0,36300,35072,74829,DebtCon,ProfExe,4,1,0,195.5596417,2,18,23.01985524
1,36500,84978,125000,DebtCon,Self,10,0,1,213.0666667,0,64,
0,36800,35447,59890,DebtCon,Other,,0,0,,7,0,31.17384352
1,37000,93378,145000,DebtCon,Sales,15,,2,368.7,1,27,
0,37400,96798,145550,DebtCon,Other,12,0,0,63.90167695,1,35,40.59485173
0,37700,31687,76454,DebtCon,ProfExe,5,0,0,192.3516702,2,18,23.87340882
0,38000,58200,108000,DebtCon,Mgr,16,0,1,195.8333333,0,22,
0,38100,204071,270794,DebtCon,ProfExe,3,0,0,230.3985765,0,32,31.36973939
0,38200,92227,143087,DebtCon,Other,13,0,0,61.17833505,1,36,40.32954242
0,38700,33465,71449,DebtCon,ProfExe,6,0,0,172.767888,2,17,25.31284163
0,38900,200731,269450,DebtCon,ProfExe,3,0,0,237.3442966,0,32,29.2944879
1,39300,,62158,DebtCon,Other,0,0,0,238.8741292,1,14,1.028930968
0,39500,132485,192838,DebtCon,Mgr,,1,0,176.1238814,0,24,31.7374782
0,39700,59360,117186,DebtCon,Mgr,16,0,1,203.1399683,0,22,40.13809045
1,40000,147224,225000,DebtCon,Self,2,0,4,158.2,3,28,
1,40000,331000,415000,DebtCon,ProfExe,22,0,0,242.4666667,8,34,
0,40400,63131,109395,DebtCon,Mgr,14,0,0,198.4484187,0,21,39.55593621
0,40600,15024,65109,HomeImp,Office,,0,0,313.6709263,0,19,15.62993741
0,40800,12064,66193,HomeImp,Office,,0,0,305.786099,0,18,12.93568769
0,41100,129281,194500,DebtCon,Mgr,,1,0,197.4320691,0,25,32.51476871
1,41300,42000,98000,DebtCon,ProfExe,12,0,0,222.2,0,23,
0,41600,365528,469694,HomeImp,ProfExe,3,0,0,304.9828841,3,15,43.36362433
1,41800,147416,227168,DebtCon,Self,2,0,4,157.6682359,3,28,
1,42000,65889,125000,HomeImp,Other,10,0,0,102.5,1,13,
0,42200,21427,61457,DebtCon,Other,19,0,0,183.4818117,1,30,39.86473881
0,42600,13284,64273,HomeImp,Office,,0,0,310.3983225,0,19,15.24961301
0,42800,6929,67573,HomeImp,Office,,0,0,299.3808919,0,19,14.04201152
0,43100,13356,64852,HomeImp,Office,,0,0,320.3105483,0,19,15.60459962
0,43300,18824,63487,DebtCon,Other,22,0,0,212.2548894,0,30,41.24673596
0,43500,,51496,DebtCon,Other,,6,,109.2705596,,20,26.62587935
0,43800,,54046,DebtCon,Other,,5,,113.1043563,,19,29.99790497
0,44100,,51165,DebtCon,Other,,5,,130.4969829,,19,27.10511582
0,45000,,76673,HomeImp,Office,11,0,0,297.3,0,13,
1,45900,52720,115224,DebtCon,Other,,0,1,126.1165183,0,21,
0,46900,91672,158953,DebtCon,Other,16,0,0,221.1323632,8,19,38.10922752
0,47100,48062,107824,HomeImp,Self,9,0,0,203.6866984,2,35,41.5263174
0,47700,93909,154158,DebtCon,Other,14,0,0,227.2282602,8,19,41.33812472
0,48800,47476,105332,HomeImp,Self,9,0,0,194.1389185,3,36,40.65343467
1,49500,9000,55000,DebtCon,Other,3,0,0,,0,0,
1,50000,220528,300900,HomeImp,Self,5,0,0,0,0,2,
1,50000,38000,,DebtCon,ProfExe,26,7,6,150.2,0,25,
1,50000,30338,,DebtCon,Mgr,8,0,0,91.43100485,0,5,35.08400094
1,50200,34668,,DebtCon,Mgr,7,1,0,117.6825478,1,5,36.72448606
0,50400,43635,104114,HomeImp,Self,10,0,0,224.4829394,3,35,40.8514441
0,50800,,86207,HomeImp,Self,9,0,0,167.8236105,0,21,26.65051224
0,50900,22000,77826,HomeImp,Other,3,2,0,263.7333333,7,14,
0,51400,,79910,HomeImp,Self,13,1,0,169.9121678,0,21,26.25179842
0,51700,181000,255026,DebtCon,ProfExe,6,0,0,253.7420986,1,33,40.01760328
0,52200,,81115,HomeImp,Self,10,0,0,173.2142842,1,21,24.98188282
0,52900,48825,59418,DebtCon,Office,13,0,0,102.338683,1,25,38.75199499
1,53600,235895,299772,HomeImp,Mgr,5,0,0,112.7482819,7,22,44.94592915
1,53800,82324,154409,DebtCon,Other,10,,1,157.4840113,0,34,41.65904448
0,58000,39436,75446,DebtCon,Other,2,0,0,102.2093582,0,20,30.16455356
0,59700,39253,69299,DebtCon,Other,2,0,0,110.876229,0,21,29.31950054
1,61400,46126,83800,,Other,33,0,1,339.9,1,23,
0,64200,64888,145725,HomeImp,Office,10,0,1,136.9478112,0,11,40.5318231
1,65500,205156,290239,DebtCon,ProfExe,2,0,0,98.80820562,1,21,144.1890013
0,67400,66095,147203,HomeImp,Office,10,0,0,118.7647612,0,11,42.04567201
0,69700,192163,293901,DebtCon,Self,10,0,0,222.1475256,2,24,29.03823599
1,72300,,85000,DebtCon,Other,1,0,0,117.1666667,9,23,
0,78700,22762,102997,HomeImp,,25,0,0,146.6328416,0,13,34.30020182
0,80600,16337,109370,HomeImp,,28,0,0,137.4399914,0,14,34.20200503
0,86000,47355,85000,DebtCon,Other,15,0,0,210.9666667,0,16,
0,88900,48919,93371,DebtCon,Other,15,0,1,205.6501595,0,15,34.81826182
1,1100,25860,39025,HomeImp,Other,10.5,0,0,94.36666667,1,9,
1,1800,48649,57037,HomeImp,Other,5,3,2,77.1,1,17,
1,2000,45000,55000,HomeImp,Other,3,0,0,86.06666667,2,25,
1,2300,28192,40150,HomeImp,Other,4.5,0,0,54.6,1,16,
1,2400,,17180,HomeImp,Other,,0,0,14.56666667,3,4,
0,2500,71408,78600,HomeImp,ProfExe,8,0,0,255.7333333,0,12,
1,2900,7750,67996,HomeImp,Other,16,3,0,122.2046628,2,8,36.211348
1,3000,119826,193500,HomeImp,Other,8,0,0,130.0333585,0,27,
0,3000,58000,71500,HomeImp,Mgr,10,,2,211.9333333,0,25,
1,3200,27200,40834,HomeImp,Other,,0,0,298.131564,0,7,35.55353879
1,3400,37000,52000,HomeImp,Office,2,0,1,183.2999156,0,6,
0,3600,61327,76484,HomeImp,Mgr,9,,2,202.5107752,0,25,41.5163897
0,3800,51180,63459,HomeImp,Office,20,0,0,203.7515336,0,20,20.06704205
0,3900,102143,118742,HomeImp,Office,2,0,0,85.27736558,0,13,29.34392109
1,4000,17000,52012,HomeImp,ProfExe,22,3,1,85.33333333,1,9,
1,4000,7000,16020,HomeImp,Other,18,0,1,85.8,2,23,
1,4000,55000,59000,DebtCon,Other,12,2,0,146.1,0,22,
0,4200,56544,59218,HomeImp,Office,19,0,0,211.0025991,1,20,19.02770443
0,4300,71206,78698,DebtCon,Sales,3,0,0,129.932869,0,31,34.18137652
0,4500,66127,79087,HomeImp,Other,4,1,0,81.3490651,0,15,40.70530876
1,4500,34184,46000,HomeImp,Mgr,3.5,0,1,122.6,2,22,
0,4700,71855,88566,HomeImp,Other,2,2,0,283.9595381,0,5,36.47547328
0,4800,56067,63102,DebtCon,ProfExe,9,0,3,160.1463113,1,30,21.58376012
1,4900,44000,59745,HomeImp,Other,10,0,0,81.5,3,13,
0,5000,,34846,HomeImp,,,,,,,,33.35465263
1,5000,40000,70500,HomeImp,Mgr,0.4,0,0,61.76666667,2,8,
1,5000,,9100,HomeImp,Other,1,0,0,54.73333333,2,8,
1,5000,22700,34225,HomeImp,Other,4,0,0,74.63333333,3,9,
0,5000,26037,35000,HomeImp,ProfExe,12,0,0,182.6333333,0,13,
0,5000,,65400,HomeImp,Office,1.5,0,0,51.76666667,0,4,
1,5000,85165,107940,HomeImp,Mgr,6,5,3,122.7666667,5,28,
0,5000,44674,59375,HomeImp,Office,10,,,178.6925087,,19,26.44819746
0,5000,,46281,HomeImp,Other,2,0,0,257.6522064,0,26,40.95258888
0,5100,,26715,DebtCon,Other,1,0,0,258.7892976,0,14,26.72234334
1,5100,129319,141875,HomeImp,Sales,7,1,0,157.8598021,0,36,25.65074122
0,5200,67000,77000,HomeImp,Other,9,0,1,119.7,0,25,
1,5200,40564,39527,HomeImp,Other,0,0,0,157.7710357,1,13,72.67043331
1,5300,51000,64000,HomeImp,Mgr,10,1,0,98.33333333,0,12,
0,5300,50934,62957,HomeImp,Office,21,0,0,197.2419573,0,20,19.35050563
0,5400,86922,119846,HomeImp,ProfExe,5,0,0,185.0763473,1,28,26.3548893
0,5500,70481,82446,HomeImp,Other,8,0,1,116.5919769,0,24,37.61268272
0,5500,43486,81600,DebtCon,,4,0,0,216.1333333,4,30,
0,5500,72147,69918,HomeImp,Sales,4,2,0,158.5344979,0,23,43.40443024
1,5500,85845,122205,DebtCon,ProfExe,5,0,0,172.2132767,1,26,32.67664088
1,5600,55160,86800,HomeImp,Other,3,1,1,148.1333333,1,14,
0,5700,76948,85753,HomeImp,Other,7,0,0,128.4764515,0,25,37.85968784
1,5700,58400,75000,HomeImp,ProfExe,4,0,0,177.5,2,26,
1,5700,74172,79846,DebtCon,ProfExe,0,0,0,157.0097747,0,28,47.41522866
0,5800,75000,90543,DebtCon,Mgr,18,0,0,300.4872058,1,23,38.94057536
0,5800,46595,58191,HomeImp,Other,5,0,0,80.13174641,0,17,24.14015367
1,5900,25972,41856,DebtCon,Other,2,0,2,157.9600114,3,27,40.62827818
1,6000,47625,85925,HomeImp,Office,0.1,2,1,154.1333333,4,26,
1,6000,32446,54904,HomeImp,Other,2,0,0,51.73333333,1,9,
0,6000,53500,64790,DebtCon,Other,0.1,0,2,105.4,3,18,
1,6000,40000,54600,HomeImp,ProfExe,4,0,4,101.4,0,19,
1,6000,,43683,HomeImp,Other,,,,,,,21.93549881
0,6100,,35250,HomeImp,Other,,,,303,,12,
0,6100,78753,95433,DebtCon,ProfExe,0,,,,,,28.92511742
0,6200,60354,87596,HomeImp,ProfExe,5,0,0,210.1730647,2,23,34.05481124
0,6200,70793,71552,HomeImp,Sales,3,2,0,162.9451569,0,23,40.31539659
0,6200,75623,89634,HomeImp,Other,24,0,0,324.6868294,0,47,28.2855321
0,6300,,39050,HomeImp,Other,,,,294.4780476,,12,31.44775041
0,6300,58052,70091,DebtCon,ProfExe,9,0,4,153.7804385,1,30,21.71959598
1,6400,25144,45200,HomeImp,Other,25,0,2,128,4,17,
0,6400,17491,63614,HomeImp,Office,23,0,0,325.2993087,0,12,40.24440437
0,6400,51436,91284,DebtCon,,4,0,0,209.6428984,2,30,31.97197121
0,6500,,37448,HomeImp,Other,,,,333.2308999,,11,29.01198058
0,6500,51724,87770,DebtCon,,4,0,0,209.3263116,4,29,30.3434486
0,6500,55000,88300,HomeImp,Office,29,0,0,234.4,1,17,
1,6500,183860,208910,DebtCon,ProfExe,4,6,0,86.45222694,6,29,69.8005248
0,6600,40926,50486,HomeImp,Office,10,,,179.8008681,,19,27.53237611
1,6700,60301,70543,HomeImp,ProfExe,5,0,0,195.7808633,0,19,32.39759341
0,6700,69773,83014,HomeImp,Other,0,1,0,263.1734343,0,5,37.70699649
0,6700,54161,59714,HomeImp,Office,20,0,0,209.2063004,0,20,20.20351771
0,6800,139578,154602,HomeImp,ProfExe,12,0,0,201.9608343,0,18,22.32582879
1,6800,,27410,HomeImp,Mgr,6,1,0,2.033333333,1,5,
0,6900,70717,87466,HomeImp,Other,2,0,0,112.5890607,0,15,41.4280899
0,6900,97662,110046,HomeImp,Office,24,0,0,111.1233973,0,11,37.25315085
0,6900,,36191,HomeImp,Other,,,,311.8698993,,12,30.79062077
0,7000,58128,93740,HomeImp,ProfExe,5,0,0,213.3630277,2,24,34.47530193
1,7000,19894,32500,DebtCon,Other,4,0,0,134.7,1,16,
0,7000,58843,75300,HomeImp,Other,1.5,0,0,103.6666667,0,7,
0,7000,46225,59000,DebtCon,Other,16,0,4,219.1333333,0,37,
1,7000,18000,25000,DebtCon,Other,6.5,1,0,205.9666667,1,19,
0,7000,58114,93391,HomeImp,ProfExe,6,0,0,200.0777551,1,24,31.73651179
0,7100,54700,68500,DebtCon,,19,0,0,155.2,1,12,
0,7100,64850,76985,HomeImp,Other,0,0,0,108.2171898,0,7,36.33755756
0,7200,79946,113807,DebtCon,Office,1,0,0,238.458825,0,37,18.61728869
0,7200,,74610,HomeImp,Office,1,0,0,40.18213482,0,3,37.94125377
1,7300,60890,75785,DebtCon,Other,6,0,1,45.96666667,0,13,
0,7300,93428,118184,HomeImp,Other,10,,,411.9520505,1,50,40.39647435
0,7400,,44651,HomeImp,Other,2,0,0,271.9181691,0,25,42.9300431
0,7400,,54138,HomeImp,,1,0,0,,0,0,12.21967996
0,7400,82412,91326,DebtCon,Mgr,19,0,1,316.9470825,1,24,37.90875019
1,7500,32070,36811,DebtCon,Other,1,1,0,228.0360001,0,6,30.16221411
0,7500,11358,36892,DebtCon,Other,5,0,0,286.9228238,0,11,23.06292573
1,7500,33600,50125,DebtCon,Other,2,0,0,146.9333333,0,18,
0,7500,40936,50900,DebtCon,,10,1,0,115.6,1,26,
1,7500,42721,67000,DebtCon,Other,15,1,3,126.7666667,2,23,
1,7500,50000,80000,HomeImp,Other,9,,5,299.5666667,2,18,
0,7600,49926,58588,DebtCon,,5,,1,64.66010695,,16,35.05189677
0,7700,56622,70136,DebtCon,Mgr,7,,4,120.7645092,1,11,38.13234577
0,7700,76056,83643,HomeImp,Other,22,0,0,353.1956285,0,47,28.54452887
0,7800,42802,52422,HomeImp,Office,8,,,193.0814529,,18,26.49587929
0,7800,55000,62800,HomeImp,Other,6,0,0,123.0333333,0,34,
1,7900,67222,75189,HomeImp,Other,4,0,0,95.67687269,0,23,36.97971203
0,7900,,67081,HomeImp,Office,1,0,0,59.08154143,0,4,41.07787822
0,7900,,37125,HomeImp,Other,,,,285.1110151,,12,29.41354976
0,8000,45557,56235,DebtCon,,7,,1,84.69113488,,16,36.50316075
1,8000,49685,81020,HomeImp,Other,2,0,3,129.3624659,0,15,47.00097522
1,8000,33689.3,48000,DebtCon,Other,3,0,0,103.7333333,0,13,
0,8000,78720,86800,DebtCon,Other,0.1,4,0,,0,4,
0,8000,65000,93600,DebtCon,Other,16,,,140.0666667,4,16,
1,8000,86804,113000,DebtCon,Other,7,1,3,145.1666667,1,20,
0,8000,57361,71167,HomeImp,Mgr,2,0,1,130.767035,0,22,29.38198545
0,8100,43553,88242,DebtCon,,2,0,0,207.9404687,4,30,31.32965172
0,8100,81322,97823,DebtCon,ProfExe,3,0,0,118.468506,0,25,32.71677759
0,8100,13179,32981,,,,,,,,,31.74224928
0,8100,50373,65865,DebtCon,Office,5,0,0,99.59816995,2,11,38.91015083
0,8200,117314,132770,DebtCon,Self,4,0,1,176.3345415,0,19,34.55205243
0,8200,51730,59025,DebtCon,Other,16,0,3,220.8132902,0,37,24.38009265
0,8200,120837,176244,DebtCon,Other,8,0,0,196.7241605,0,20,34.74574315
0,8200,80989,105080,DebtCon,Mgr,1,0,0,81.3547953,1,24,38.4757705
0,8200,13392,34254,DebtCon,Other,3,0,0,267.9186416,0,11,21.92999049
0,8300,51783,57839,DebtCon,Other,3,0,0,96.17667314,0,20,36.21035133
0,8300,67715,86945,DebtCon,ProfExe,14,0,0,221.4749248,0,17,25.19429721
0,8300,54039,89301,HomeImp,Other,18,0,0,173.1913224,0,28,26.26681575
0,8400,39991,58511,HomeImp,Office,10,,,176.9961117,,19,24.29863608
0,8400,62583,77481,DebtCon,Office,6,0,0,98.67270509,2,15,26.30838033
0,8400,43900,55000,DebtCon,Office,1,0,0,169.4333333,1,21,
0,8400,57103,78079,DebtCon,Other,0,0,0,56.30976479,8,21,23.52118826
0,8400,102894,117799,HomeImp,Other,9,,,420.0981644,1,49,39.63319009
0,8500,41210,45175,DebtCon,Office,9,0,0,209.4940947,1,22,29.96408198
1,8500,18240,40200,HomeImp,Other,1,0,1,306.4,0,12,
0,8500,,27873,HomeImp,Office,21,0,0,190.0618702,0,15,38.3754061
0,8500,20959,62956,HomeImp,Office,20,0,0,315.7073914,1,13,41.07759066
0,8600,,54905,HomeImp,Other,8,0,0,308.6501174,2,13,32.5539761
0,8600,78579,93697,DebtCon,Other,0,0,0,115.1933214,1,10,33.8372027
0,8600,75464,84263,HomeImp,Other,21,0,0,352.6582712,0,47,28.19671491
0,8600,14762,66271,HomeImp,Office,25,0,0,318.1492776,1,13,42.27663421
0,8700,54283,58563,DebtCon,Office,3,0,1,91.44646517,3,11,38.59036694
0,8700,60237,69891,DebtCon,Other,3,0,0,321.2748292,0,9,32.28031362
0,8700,79062,98038,DebtCon,ProfExe,4,0,0,139.2640336,0,26,33.57803554
0,8700,50711,87898,DebtCon,,4,0,0,209.5214385,4,30,32.74300708
0,8700,52388,64332,HomeImp,Other,1,0,,91.11206084,,12,36.87492751
0,8800,51740,60852,DebtCon,Other,23,0,0,277.5895886,3,29,39.88548381
1,8800,32169,37533,DebtCon,Other,3,0,0,74.44929477,3,19,25.34174093
0,8800,,32221,DebtCon,Other,0,0,0,276.8419349,0,14,24.19867837
0,8900,111493,133191,DebtCon,Self,6,0,0,159.4326981,0,19,34.3711489
1,8900,64343,84013,DebtCon,Other,4,0,0,39.22171925,0,12,35.78843746
0,8900,77261,96434,DebtCon,ProfExe,3,0,0,144.0370039,0,26,33.90846584
0,9000,79259,84322,HomeImp,Other,22,0,0,359.3322724,1,47,29.67139034
0,9000,56930,67557,DebtCon,Other,0,0,1,118.6995161,2,18,36.68688204
0,9000,64917,102270,DebtCon,Other,10,0,0,213.0333333,0,21,
0,9000,29000,51740,,Other,31,0,0,243.2,0,19,
0,9000,55367,79819,DebtCon,Office,5,0,0,101.281185,1,15,27.1892129
0,9100,50606,58822,DebtCon,Other,11,0,0,89.64483342,0,22,36.30240922
1,9100,28550,40300,HomeImp,Other,5,0,0,109.5356355,7,33,23.08290534
0,9100,78210,86558,DebtCon,Mgr,8,0,0,92.11150428,0,23,28.1670747
0,9200,19756,26140,DebtCon,Other,0,1,0,0.486711451,9,7,27.07525664
0,9200,57375,69040,DebtCon,Other,0,0,1,116.4187965,2,18,36.62562946
0,9300,75425,109040,DebtCon,Office,2,0,0,235.9462106,0,38,17.87525907
0,9300,59617,67709,HomeImp,Other,4,0,1,243.8307278,1,16,35.96828075
1,9300,24000,37125,DebtCon,Office,3.5,1,1,148.0333333,2,19,
1,9300,38115,60493,DebtCon,Other,14,0,0,91.93263226,0,18,29.63360847
0,9400,49484,59137,DebtCon,Other,10,0,0,102.2726766,0,22,37.26913108
0,9400,81596,116738,HomeImp,Office,28,0,0,338.6290354,1,38,34.16951368
0,9400,109991,125146,DebtCon,Self,7,0,1,171.6798111,0,18,34.81346859
0,9400,71600,99682,DebtCon,Other,16,,,159.0363707,4,16,25.60722823
0,9400,77410,116693,DebtCon,Office,0,0,0,245.0836519,0,37,17.17690066
0,9500,41541,57280,DebtCon,Other,6,0,0,69.22936935,1,10,29.16012708
0,9500,35019,52710,DebtCon,Other,12,0,0,241.5817794,0,31,38.20866784
1,9500,54612,68759,HomeImp,Other,9,0,0,89.10283861,0,19,31.35390694
0,9600,53277,60843,DebtCon,Office,0,0,0,180.2840616,0,21,37.95078758
0,9600,53196,63942,DebtCon,Other,16,0,4,227.563684,0,36,24.01676994
0,9600,45240,60136,DebtCon,Other,2,0,1,83.06675091,0,19,38.45430002
0,9700,53527,58605,DebtCon,Office,4,0,0,75.58454258,3,12,36.70953891
0,9700,108000,210000,HomeImp,ProfExe,2.3,0,0,124.8333333,1,15,
0,9700,44652,63232,DebtCon,Other,9,0,0,102.1655136,0,22,37.03487587
0,9700,77394,86917,DebtCon,Office,16,0,1,81.46140046,0,9,27.70585654
0,9800,58936,78078,DebtCon,,19,0,0,152.1401257,0,11,32.18876052
0,9800,49298,73426,HomeImp,Office,9,3,1,242.3890162,1,29,34.69036125
0,9800,78022,103466,DebtCon,Mgr,1,0,0,83.83533849,2,24,37.43461536
0,9800,79767,93525,DebtCon,Other,0,4,0,,0,4,31.29011899
0,9900,35448,58056,DebtCon,Other,11,0,0,229.5228444,1,31,37.2974321
0,9900,52800,66000,HomeImp,Other,29,1,3,188.9333333,1,24,
0,9900,55231,78708,DebtCon,Office,4,0,0,85.80147612,2,15,24.59499257
0,9900,84920,201713,HomeImp,Self,13,0,0,3.04438414,,8,21.05764132
1,9900,59206,75690,HomeImp,Office,6,0,2,288.3950585,1,19,30.77602786
0,10000,68807,76581,HomeImp,Office,14,0,0,237.6478941,0,32,42.33557351
1,10000,86000,111000,DebtCon,Other,6.5,0,1,91.96666667,3,17,
1,10000,28000,73250,HomeImp,Other,2,0,0,28.96666667,4,12,
0,10000,63005,78500,DebtCon,Other,3,,,171.7666667,,35,
0,10000,66000,89145,DebtCon,Office,9,0,0,215.0333333,3,29,
