"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"           0","       10000","      127319","126155.98182","HomeImp","Office","           1","           0","           1"," 337.6899717","           0","          16","41.447505948"
"           0","       10000","       48769","       65328","DebtCon","Office","           4","           0","           1","104.69524068","           3","          12","39.049359218"
"           0","       10000","      133879","      157446","HomeImp","ProfExe","           6","           0","           1","421.36287218","           1","          42","30.606998702"
"           0"," 7197.619787","       64375","       72418","DebtCon","ProfExe","          14","           0","           0","207.61730644","           3","          31","38.867949083"
"           0","       10000","      114643","      130127","DebtCon","Self","4.9042644817","           0","           1"," 160.6678931","           0","          19","33.920044393"
"           0","       10000","       41949","       51684","DebtCon","Other","          15","           0","           0","84.123450947","           0","          12","31.267318776"
"           0","       10100","      114590","      215784","HomeImp","ProfExe","           2","           0","           0","123.16918276","           0","          14"," 27.84508378"
"           0","       10100","       45493","       54605","HomeImp","Mgr","4.3618957784","           0","           1","234.59177844","           0","          18","36.594664037"
"           0","       10100","       87942","      106000","DebtCon","Other","          13","           0","           0","219.38527843","           2","          16"," 40.75164798"
"           0","       10100","       32608","       47377","HomeImp","Other","           9","           0","           0"," 67.38706567","           0","           3","35.690193036"
"           0","       10100","       66393","       85605","DebtCon","Office","           6","           1","           1","203.69956292","           3","          29","37.669305127"
"           0","       10100","       68240","       84067","DebtCon","Sales","0.6605356972","           0","           0","131.40418009","           0","          35","28.443810481"
"           0","       10100","       81263","       98536","DebtCon","Mgr","           1","           0","           0","73.160447708","           1","          23","38.331255722"
"           0","       10100","      137299","      200339","DebtCon","ProfExe","           0","           0","           0","66.357590464","           2","          23","  35.2377013"
"           0","       10100","       47426","39775.160167","DebtCon","Other","          16","           0","           4"," 220.7609123","           0","          36"," 24.01951269"
"           0","       10100","       57881","       69554","HomeImp","Other","          29","           0","           3","189.92452243","           1","          24"," 34.61045543"
"           0","       10100","       73174","       91101","DebtCon","Office","          14","           0","           0","77.117090664","           0","           8","25.042596687"
"           0","       10100","       54873","       73085","HomeImp","Other","           5","           0","           1","252.25289259","           1","          16","38.727417297"
"           0","6035.6621012","       49683","       55728","DebtCon","Other","           0","           0","           0","91.095794879","           0","          20","37.133107539"
"           0","       10100","35056.709805","       89231","HomeImp","Other","          16","           1","           0","175.55557129","           0","          29","26.900320998"
"           0","       10100","      126358","      180305","DebtCon","Other","           8","           0","           0","199.35052965","           1","          20","32.033628789"
"           0","       10100","       58446","       71145","HomeImp","Other","2.0087836506","           0","           1","244.62436764","           1","          15","38.117306388"
"           0","       10100","       63283","       82912","HomeImp","Other","           0","           0","           0","99.816258251","           1","           7","38.370539706"
"           0","4842.5597973","       55738","       73266","DebtCon","Office","           5","           0","           0","85.635235028","           1","          14","24.534325065"
"           0","       10100","       93085","      110069","DebtCon","Other","          13","           0","           0","  206.799179","           3","          16","40.569897059"
"           0","       10100","      154005","      175684","HomeImp","Office","           4","           0","           0","189.36630726","           0","          56","33.971221884"
"           1","       10200","       69116","      105228","HomeImp","ProfExe","          12","           0","           8","122.84395119","           0","          36","36.122885906"
"           0","       10200","       82630","       99250","DebtCon","Other","           1","           0","           0","107.52855981","           1","          32","40.280974865"
"           0","       10200","       55539","43054.142223","DebtCon","Mgr","           5","           0","           0","190.94593081","           1","          17","28.640823727"
"           0","       10200","       59907"," 6449.894126","DebtCon","ProfExe","          14","           0","           0","237.94813719","           2","          32","36.400946661"
"           0","       10200","       84196","       91642","DebtCon","Other","           1","           0","           0","104.83507193","           1","          32","38.376112633"
"           0"," 1284.915502"," 28531.57069","      102732","HomeImp","ProfExe","           6","           0","           0","100.62966346","           0","          34","37.361513569"
"           0","835.53463418","       71111","18201.933806","DebtCon","Office","           4","           1","           2","170.28188255","           2","          29"," 38.62337208"
"           0","       10200","        8907","       59814","HomeImp","Other","           7","           2","           0","364.43094738","           1","          22","16.064245381"
"           0","4208.4653744","       78628","  85011.2378","DebtCon","Other","          10","           1","           0","164.31789635","           6","          21","38.721321606"
"           0","       10200","28955.662371","       43076","HomeImp","Other","           9","           0","           0","92.907548338","           0","           3","36.845356693"
"           1","       10200","       29581","       39992","DebtCon","Self","2.4364463247","           0","           0","149.87462567","           2","          26","43.197242061"
"           0","       10200","       16322","77451.748654","DebtCon","Other","           8","           0","           0","259.16381964","           0","          14","21.253498139"
"           0","       10200","       80969","      100937","DebtCon","Other","           9","           0","           0","168.74982105","           4","          21","39.698429807"
"           0","       10200","       86400","      113698","HomeImp","ProfExe","          11","           0","           1","181.54292704","           0","          27","35.031650879"
"           0","       10200","       65803","       85155","HomeImp","Other","          15","           0","           0","218.48175459","           0","          36","36.182192009"
"           0","       10200","       79257","      105912","HomeImp","ProfExe","0.3912792264","           0","           0"," 95.35537249","           0","          33","39.391365195"
"           1","       10300","       70147","      122124","HomeImp","Other","           1","           0","           0","58.895685895","           0","           7","57.995018623"
"           0","       10300","       54925","16275.033878","HomeImp","Other","           2","           0","           1","189.69527288","           0","          13","29.133697408"
"           0","       10300","       51787","       86200","HomeImp","Other","          17","           0","           0","203.73276258","           0","          16","34.435246045"
"           0","       10300","14724.097644","       89840","DebtCon","Office","          16","           0","           0","87.825346176","           0","           9","24.479373218"
"           0","       10300","       46609","       63812","DebtCon","Other","           1","           0","           0","184.78841632","           2","          13","29.140031372"
"           0","       10300","       58572","       75946","DebtCon","Office","           5","           0","           0","85.010052857","           2","          14","27.769438937"
"           0","       10300","       50714","       56088","DebtCon","Office","           1","           0","           0","163.08914819","           1","          21","37.973055369"
"           0","       10300","       65382","       73817","DebtCon","Other","           1","           0","           0","190.64814501","           1","          17","34.192891589"
"           0","       10300","       74624","       96697","DebtCon","Office","           7","           0","           0","217.23532123","           3","          28","41.511300788"
"           0","       10300","       75483","       99345","DebtCon","ProfExe","           3","           0","           0","133.79051006","           0","          25","34.887236085"
"           0","       10300","       45275","       62724","HomeImp","Other","4.6739278211","           0","           1","109.32463871","           3","          34","37.291824994"
"           0","       10300","       59340","       84708","HomeImp","Other","          13","           0","           0","222.36488939","           1","          36","34.925984254"
"           0","       10300","52022.662269","       97189","DebtCon","Mgr","           2","           0","           0","82.507446213","           2","          24"," 39.53698719"
"           0","3694.7443294","       56127","       72294","HomeImp","Other","25.697129981","           1","           3","184.34575081","           0","          24","34.634235614"
"           0","       10300","       57902","       74355","HomeImp","Other","           4","           0","           0"," 243.6309162","           1","          16","36.574441888"
"           0","       10300","3931.5620162","       60694","DebtCon","Other","           2","           0","           0","85.681205116","           0","          20"," 39.53639781"
"           0","       10400","       63505","       75811","DebtCon","Other","           3","           0","           0"," 182.0920717","           2","          17","33.690785641"
"           0","       10400","       66044","81026.825133","HomeImp","Office","          12","           0","           0","241.51415322","           0","          31","45.569842652"
"           0","       10400","       62442","       73197","DebtCon","ProfExe","           8","           0","           0","47.610677633","           1","          24"," 38.88482776"
"           0","       10400","       56610","       86831","HomeImp","Other","          19","           0","           0","190.08482952","           0","          28","24.602658554"
"           0","       10400","       64904","       76767","DebtCon","Office","          11","           0","           0","245.01801188","           4","          37","41.423844135"
"           0","       10400","       64336","       77564","DebtCon","Office","           4","           2","           3","188.78007609","           2","          30","39.699980465"
"           0","       10400","       37233","       52320","DebtCon","Other","          15","           0","           0","88.677328625","           0","          11","31.056436786"
"           0","       10400","       57816","46692.574751","HomeImp","Other","           3","           0","           1","176.65689456","           0","          12","30.674205288"
"           0","       10400","       39821","       54040","HomeImp","Mgr","          21","           1","           0","231.60541135","           1","          18","36.439736731"
"           0","       10400","       78320","      100017","DebtCon","Other","          10","           0","           0","167.42253971","           4","          21","41.974878281"
"           1","       10400","       42714","       72322","DebtCon","Other","          12","           0","           0","105.07480159","           6","          15","41.262353472"
"           0","       10400","       45710","38528.577761","DebtCon","Office","           0","           0","           0","166.37415023","           0","          20","34.536411741"
"           0","       10400","       11426","       69294","DebtCon","ProfExe","          20","           0","           1","396.92626454","           1","          11","20.291988939"
"           0","       10500","       60145","       63268","HomeImp","Other","           4","           0","           0","122.49607792","           0","          34","36.736870753"
"           0","       10500","      154434","      179486","HomeImp","Office","           5","           0","           0","182.35389999","           1","          55","34.983459334"
"           0","       10500","       64331","       65040","HomeImp","Other","           4","           0","           0","66.541057817","           1","          20","42.332124341"
"           1","8228.8670341","       13694","       87580","DebtCon","Other","           8","           0","           0","258.55492784","           0","          14","20.260198049"
"           0","       10500","       88829","      114962","DebtCon","Other","          13","           0","           0","206.21222804","           3","          15","37.864946214"
"           0","       10500","       53537","       66674","DebtCon","Office","1.1509404281","           0","           0","83.503094799","           2","          11","37.098413449"
"           0","       10500","       41467","       58329","DebtCon","Mgr","           2","           0","           0","187.71348615","           0","          22"," 27.86112392"
"           1","       10500","18410.395137","       66802","DebtCon","Other","           2","           0","           0","94.598425262","           8","          21","45.464765837"
"           0","       10500","       63130","       71387","DebtCon","Other","           3","           0","           2","305.55692802","           0","          10","32.177916696"
"           0","9526.1363986","       69656","       88198","DebtCon","Office","          15","           0","           0","97.319406172","           0","           8","27.322396546"
"           0","       10500","       42003","       53754","DebtCon","Other","          16","           0","           0","84.551104187","           0","          12","32.342959321"
"           0","       10500","36945.391055","      102287","HomeImp","ProfExe","           5","           0","           0","89.062698773","           1","          33","38.447658863"
"           0","       10500","       74814","57589.922681","HomeImp","ProfExe","           8","           0","           0"," 164.3308981","           0","          34","32.375149102"
"           0","       10500","       55267","       65160","DebtCon","Other","           1","           0","           0","108.27542318","           8","          22","47.079285365"
"           0","       10500","       34044","       55784","DebtCon","Other","          10","           0","           0"," 245.1308598","           1","          32","36.350329432"
"           0","2658.0318055","       27180","       86978","HomeImp","ProfExe","          22","           0","           0","230.72115441","           0","          10","25.753010226"
"           0","       10600","       47701","       66500","DebtCon","Other","          10","           0","           0","103.01428965","           0","          23","37.310006097"
"           0","       10600","       80386","      106526","HomeImp","ProfExe","           1","           0","           0","64.066735538","           1","          19","34.104697064"
"           0","       10600","25932.148268","68550.809311","HomeImp","Other","          19","           0","           0","171.20507901","           0","          28","24.553206166"
"           0","       10600","       39061","       50225","DebtCon","Other","          15","           0","           0","77.114285108","           0","          12","32.587465652"
"           1","       10600","       61294","       82646","DebtCon","ProfExe","           5","           0","           4","87.859169291","           2","          13","36.395148149"
"           0","       10600","       46589","14714.309652","HomeImp","Other","           8","           0","           0","85.230876487","           2","          33","40.451392536"
"           1","       10600","       28264","       86546","HomeImp","ProfExe","          20","           0","           0","244.14050903","           0","          11"," 24.20235008"
"           0","       10600","       44696","       57686","DebtCon","Office","           0","           0","           0","170.34097406","           0","          20","37.792555026"
"           0","       10600","       61513","       73143","DebtCon","ProfExe","           2","           0","           0","164.56765548","           2","          34","43.204953133"
"           0","       10600","       82365","      100272","DebtCon","ProfExe","2.2818717632","           1","           0","122.48359427","           0","          26","33.651646949"
"           0","       10600","       62909","       81411","HomeImp","Other","          15","           0","           0","238.31447075","           1","          35","34.680381648"
"           0","       10600","       56814","       66692","DebtCon","Mgr","          10","           0","           0","107.37405519","           1","          18","32.625687041"
"           0","       10600","      136820","      201820","DebtCon","ProfExe","           2","           0","           0","68.353056056","           1","          22","  38.0722099"
"           0","       10600","       50662","       62491","DebtCon","Other","           0","           0","           0","197.70926699","           1","          13","26.251888349"
"           0","       10600","       43676","       61576","DebtCon","Other","2.0877763005","           0","           0","84.839126053","           1","          10","30.868137501"
"           0","       10600","       66590","       77465","HomeImp","Other","           1","           1","           0","110.77162319","           0","           6","39.735785258"
"           0","       10600","       46972","       80147","HomeImp","Office","          12","           3","           0","244.23353012","           2","          29","32.656531297"
"           0","       10600","       63245","       82041","DebtCon","Office","           3","           1","           3"," 184.5725782","           3","          29","38.219034312"
"           0","       10600","       73844","      107640","HomeImp","ProfExe","           3","           0","           0","92.979490511","           0","          34","37.319289307"
"           0","1932.0802862","       83217","      101359","DebtCon","Mgr","           1","           0","           0","54.746622005","           2","          24"," 40.76038718"
"           0","8055.5366285","       27666","       56218","HomeImp","Other","0.0161947673","           0","           0","249.85118993","           0","          10","39.528326336"
"           0","       10600","       48018","       68963","DebtCon","Mgr","           2","           0","           0"," 186.7575926","           1","          16","30.655744344"
"           0","       10600","       56352","       75277","DebtCon","Office","           5","           0","           0","98.377278192","           2","          15","26.242394307"
"           0","       10600","       72022","       82238","DebtCon","Office","2.2821033617","           1","           2","181.76894044","           3","          30","39.594148271"
"           0","       10600","       58701","       67967","DebtCon","Mgr","          10","           0","           0","116.53228926","           1","          19","31.540218257"
"           0","       10700","5653.7878873","      107044","HomeImp","ProfExe","           0","           0","           0","66.758325469","           0","          19","36.846466819"
"           0","       10700","       56197","       79272","HomeImp","Other","          18","           0","           0","218.98166217","           1","          16","34.015359605"
"           0"," 1193.112578","      126751","49035.446754","DebtCon","Other","           8","           0","           0","225.87035215","           0","          19"," 34.13705457"
"           0","       10700","       48322","       64383","DebtCon","Other","           0","           1","           0","185.25673471","           2","          12","28.030801551"
"           0","       10700","      124330","      176350","DebtCon","Other","           8","           0","           0","222.63433925","           1","          19","33.964777335"
"           0","       10700","       55341","       78062","HomeImp","Other","2.8707849173","           0","           1","192.59685455","           0","          12","28.828649308"
"           1","       10700","       55043","       68609","DebtCon","Other","1.7063536624","           0","           0","46.272175955","           1","          17","25.448844532"
"           0","       10700","       73996","       92766","DebtCon","Office","          15","           0","           1","102.14742858","           0","           9","  25.3840627"
"           0","       10700","       59588","       69166","HomeImp","Other","           6","           0","           0","133.90650517","           0","          17","36.180857581"
"           0","       10700","       67523","       85560","DebtCon","Sales","           5","           0","           0","126.84293494","           0","          35","26.001665333"
"           0","       10700","       50210","27874.043066","HomeImp","Other","           9","           0","           0","95.039168276","           2","          34","40.396233444"
"           0","       10700","13221.264652","       67661","HomeImp","Other","          27","           0","           2","188.53398908","           0","          24","38.589372345"
"           0","       10700","      147477","      181050","HomeImp","Office","           6","           0","           0","190.02108492","           1","          55","34.698162391"
"           0","       10700","      115118","83291.597409","DebtCon","Self","           6","           1","           0","174.34182326","           0","          19"," 31.75799058"
"           0","       10700","      110789","36197.478687","DebtCon","Self","           6","           0","           1"," 178.6374675","           0","          19","31.888936384"
"           0","       10700","52209.570623","9208.5592701","DebtCon","Office","           9","           0","           0","205.00760033","           3","          28","41.587201191"
"           1","       10800"," 50010.89808","      107374","DebtCon","ProfExe","           9","           0","           0","97.861325762","           0","          36","36.996385659"
"           0"," 6949.933439","       70214","       83882","DebtCon","Office","           4","           1","           2","172.79930087","           3","          30","38.588823585"
"           0","       10800","       49254","       80527","HomeImp","Other","           2","           0","           2","202.53743039","           0","          13","29.551583139"
"           0"," 9709.601629","       44355","       57742","HomeImp","Other","8.3366219552","           0","           1","129.73199214","           0","          22","38.042767861"
"           0","       10800","      125732","      184667","DebtCon","Other","2.4283660592","           0","           0","212.22346879","           0","          19","33.920789966"
"           0","       10800","       80203","       98731","DebtCon","Other","           4","           0","           0","113.42514573","           2","          31","41.474073805"
"           0","       10800","       64181","       70996","DebtCon","Other","           4","           0","           0","171.75957905","           2","          17","33.227793593"
"           0","       10800","41515.639045","       86060","DebtCon","Mgr","           6","           0","           0","102.66507078","           0","          23"," 30.09500969"
"           0","       10800","       67740","      108135","DebtCon","Office","          11","           0","           0","163.27383179","           1","          12","38.383498378"
"           0","       10800","       56477","       94980","HomeImp","Other","          17","           0","           0","179.91736263","           0","          28","25.210739655"
"           0","       10800","       78898","       86567","DebtCon","ProfExe","           9","           0","           0","179.83082878","           0","          12","40.291951983"
"           0","       10800","27619.356949"," 22638.04886","DebtCon","Other","           3","           0","           0","308.75917568","           0","           9","34.095785093"
"           0","       10800","       61791","       78361","DebtCon","Office","           5","           0","           0","94.518067782","           2","          15","28.088524645"
"           0","       10800","       83441","       92148","DebtCon","Mgr","           5","           0","           0","119.14584404","           1","          26","40.978635322"
"           0","       10800","       49953","       75322","DebtCon","Other","           0","           0","           0","58.892731331","           8","          21","23.875946186"
"           0","       10800","       67171","       82138","HomeImp","Other","           2","           0","           0","89.124526305","           0","           6","  38.8031464"
"           0","       10800","       13365","       66979","HomeImp","Other","           9","           2","           1"," 346.9796514","           1","          22"," 16.48162968"
"           0","       10800","       42191","       57224","DebtCon","Other","          15","           0","           0","68.810826166","           0","          11","30.518229752"
"           0","       10800","       61767"," 67832.47623","DebtCon","ProfExe","          15","           0","           0","228.98545319","           3","          32"," 37.91433471"
"           0","       10900","       49406","       83074","HomeImp","Other","           1","           0","           1","191.81512308","           0","          13","30.124555686"
"           0","       10900","       22513","       52355","HomeImp","Other","           1","           0","           0","248.58340866","           0","          10","39.204625006"
"           0","       10900","16228.512546","       70783","DebtCon","ProfExe","          19","           0","           1"," 404.9043933","           0","          11","23.610124369"
"           0","       10900","       56793","       68825","DebtCon","Other","           3","           0","           0","225.88904146","           0","           9","34.727875189"
"           0","       10900","       51990","       76918","HomeImp","Other","           0","           0","           1","180.81810233","           0","          12","29.555406533"
"           0","       10900","       59029","       76120","DebtCon","Other"," 0.948218659","           0","           0","231.73414438","           0","          10","36.025683828"
"           0","       10900","      116030","      125179","DebtCon","Self","           6","           0","           0","177.08584488","           0","          19","33.849092539"
"           0","       10900","1120.6961575","       61014","DebtCon","Other","          10","           0","           0","72.494660925","           0","          23","35.667645974"
"           1","       10900","       49352"," 31553.44598","DebtCon","Other","           7","           0","           1","78.833617625","           2","          23","36.174955236"
"           0","       11000","       14046","       34777","DebtCon","Other","           5","           0","           0","256.63415201","           0","          11","22.447943315"
"           0","       11000","       88252","      112567","DebtCon","Other","          11","           0","           0","224.71557646","           2","          15","39.526852362"
"           0","       11000","       52602","       61496","DebtCon","Other","          13","           0","           0","107.34006616","           0","          22","37.699108592"
"           1","       11000","       60513","      110485","DebtCon","Mgr","           3","           1","           1","126.77192888","           1","          17","40.031393322"
"           0","2545.7816047","       76958","       88607","DebtCon","ProfExe","           9","           0","           0","175.41182666","           0","          12","39.216775179"
"           0","       11000","       21738","       86586","HomeImp","ProfExe","          20","           0","           0","241.06079106","           0","          10"," 25.21859995"
"           0","       11000","       77929","      102942","HomeImp","ProfExe","           8","           0","           0"," 173.8298837","           0","          34","33.897772554"
"           0","5140.9486631","68354.888186","      108653","DebtCon","Other","          15","           0","           0","206.90348089","           2","          15","37.743047077"
"           0","       11000","       57554","       68222","DebtCon","ProfExe","          14","           0","           0","215.43179389","           3","          32","36.569347898"
"           0","       11000","       21780","48202.124076","HomeImp","ProfExe","          19","           0","           0","240.68258102","           0","          10","24.404335112"
"           0","       11000","       63314","67390.374552","DebtCon","ProfExe","          15","           0","           0","244.01777452","           3","          32","36.542570221"
"           0","8329.3470272","8974.7221429","       63805","DebtCon","Other","           9","           0","           0","88.606023456","           0","          22","38.026151095"
"           0","       11000","       50716","       61492","DebtCon","Other","           3","           0","           1","90.230329762","           0","          20","38.255862022"
"           1","       11000","       77517","38618.329578","HomeImp","ProfExe","           2","           2","           0","352.37913787","           0","          28","28.030214206"
"           0","       11000","       56795","       70014","DebtCon","Other","           3","           0","           1","319.79577127","           0","          10","33.596170858"
"           0","       11000","      131949","      165096","HomeImp","ProfExe","           5","           0","           0","440.42125368","           0","          42","26.904766453"
"           0","       11000","       54641","       65705","DebtCon","Other","           5","           0","           0","323.19292763","           0","          10","33.299628394"
"           0","       11000","       85758","      108661","HomeImp","Mgr","          11","           0","           0","255.28741537","           0","          24","29.434867143"
"           0","       11000","       60123","       74887","HomeImp","Other","           3","           0","           1","242.24976115","           2","          16","37.680169764"
"           0","       11000","       43614","       60831","DebtCon","Other","           3","           0","           2","84.444746145","           0","          20","36.673648152"
"           0","       11000","       83639","       98081","DebtCon","Other","6.5418044322","           0","           0","155.37122034","           4","          22","42.539685706"
"           0","       11000","       50178","       64427","DebtCon","Other","3.0099564525","           0","           0","67.636289053","           1","          11","28.689928357"
"           0","6671.3900406","       77723","      107245","HomeImp","ProfExe","           5","           0","           0","115.55852962","           0","          26"," 26.91192966"
"           0","6509.0254082","       46093","       60563","DebtCon","Mgr","           4","           0","           0","190.48216428","           1","          21","29.578148133"
"           1","       11000","       85008","       73223","HomeImp","Mgr","           7","           0","           2","197.12004536","           0","          23","41.441052018"
"           0","       11000","       92521","      110704","DebtCon","Other","          13","           0","           0","208.89848526","           2","          16","39.250433285"
"           0","       11000","       48893","      113223","DebtCon","ProfExe","           7","           0","           1","237.09808129","           0","           9","22.003376409"
"           0","       11100","       47689","       52910","HomeImp","Mgr","          21","           1","           1","224.48075013","           1","          18","34.947076581"
"           0","       11100","       79226","8007.4133738","DebtCon","ProfExe","2.0680808006","           0","           1","179.64827359","           1","          12","40.670904725"
"           0","3915.5730729","       72402","       86584","DebtCon","Mgr","           8","           0","           0","102.97207872","           0","          22","29.655713203"
"           0","       11100","3491.5199798","45697.325073","DebtCon","ProfExe","          20","           0","           2","403.96540093","           1","          12","21.758642612"
"           0","       11100","       82849","      113913","HomeImp","ProfExe","          10","           0","           1","167.36102992","           0","          27","35.763333479"
"           0","       11100","       27861","       47737","HomeImp","Other","           8","           0","           0","89.492116658","           0","           4","34.050949362"
"           0","       11100","40285.629737","      100139","HomeImp","ProfExe","           5","           0","           0","108.53256364","           0","          26","26.099258701"
"           0","       11100","       80922","31646.153518","DebtCon","Other","           3","           0","           0","90.881292261","           2","          31","38.120810575"
"           0","       11100","       52029"," 23830.43251","HomeImp","Other","           4","           0","           1","250.25216481","           2","          16","38.483648445"
"           0","       11100","       61856","       77275","HomeImp","Other","           4","           0","           1","243.71377409","           1","          16","36.564119563"
"           0","       11100","       53232","3189.4419652","HomeImp","Other","          16","           0","           0","183.20620747","           0","          29"," 26.87488997"
"           0","       11100"," 13498.36588","       89976","DebtCon","ProfExe","           9","           0","           0","163.70355537","           1","          12","39.271884779"
"           0","       11100","       54496"," 17774.79459","HomeImp","Other","           6","           0","           0","125.76577489","           0","          16","35.506774068"
"           0","       11100","       56999","       67427","HomeImp","Other","           8","           0","           0","139.51391501","           0","          16","35.892436102"
"           0","       11100","       67366","      102936","DebtCon","Other","           9","           0","           0","213.28149573","           0","          20","19.078651168"
"           1","       11100","       35782","       45550","HomeImp","Other","           8","           0","           0","109.28434579","           0","           3","36.159805919"
"           0","       11100","      148235","87480.452929","HomeImp","Office","           4","           0","           0","198.80971711","           0","          55","33.538726152"
"           0","       11100","       48031","      107561","DebtCon","ProfExe","           5","           0","           1","226.78110513","           0","           9","24.190326625"
"           0","       11100","       43167","       60209","DebtCon","Other","           3","           0","           1","80.368196976","           0","          20","37.490798825"
"           0","       11100","       50350","       58837","DebtCon","Other","           6","           0","           0","80.843216818","           0","          10","28.793166271"
"           0","       11200","       66868","      107794","DebtCon","Office","          10","           0","           0","152.92982848","           1","          12","39.640828981"
"           0","       11200","       93649","      113833","DebtCon","Other","          13","           0","           0","205.11724572","           3","          16","39.126130259"
"           0","       11200","       29348","       87351","HomeImp","ProfExe","14.498464369","           0","           0","224.39489458","           0","          11","26.129627304"
"           0","       11200","       44966","       55114","DebtCon","Office","           1","           0","           0","173.96189741","           1","          21","37.456622102"
"           0","       11200","       23181","       80140","HomeImp","ProfExe","          21","           0","           0"," 221.4180934","           0","          10","25.462641527"
"           0","       11200","       68890","       84059","DebtCon","Office","7.2785231095","           0","           0","254.01968935","           3","          36","41.433943797"
"           0","       11200","       17411","1146.5152175","DebtCon","Other","          10","           0","           0","267.97010945","           0","          13","22.089199918"
"           0","11125.196568","       56842","35975.602119","HomeImp","Other","0.3398062747","           0","           0","144.79522043","           0","          17","  33.8858765"
"           1","       11200","10635.441111","       65125","HomeImp","Other","           6","           2","           0","12.176928574","           0","           1","33.241218883"
"           0","       11200","       62752","       73003","DebtCon","ProfExe","10.548188824","           0","           0","226.56590487","           3","          31","38.339798053"
"           0","       11200","       65508","      103523","DebtCon","Office","          12","           0","           0","154.42736766","           0","          12","37.575436102"
"           0","       11200","      153103","      181849","HomeImp","Office","           6","           0","           0","  186.249507","           0","          55","33.995565356"
"           1","       11200","       68990","       81922","DebtCon","Mgr","          12","           0","           1","120.88581123","           2","          23","43.159875329"
"           0","       11200","       19496","       73140","DebtCon","ProfExe","          20","           0","           1","399.24269191","           1","          12","23.374504567"
"           0","3203.3739822","       57377","       75038","DebtCon","Office","           4","           0","           0","91.219961165","           1","          15","25.140279716"
"           0","       11300","      124205","      196124","HomeImp","Office","           0","           0","           1","332.72338954","           0","          15","40.120168319"
"           0","3484.4018076","       64437","       79857","DebtCon","Office","           5","           0","           0","88.789155967","           2","          14","27.899267889"
"           0","       11300","       61810","       79817","DebtCon","Office","           6","           0","           0","98.224144195","           1","          14"," 25.52507894"
"           0","       11300","       62168","       80681","DebtCon","Sales","           6","           0","           0"," 117.3762292","           0","          34","27.694521271"
"           0","       11300","6904.2503658","       71353","HomeImp","Other","          29","           1","           2","176.91298776","           1","          24","38.544441857"
"           0","       11300","       46120","       52911","HomeImp","Mgr","          19","           0","           0","229.44157776","           1","          17","36.334814357"
"           0","       11300","       77926","       89216","DebtCon","Mgr","           6","           0","           0","146.81015408","           2","          26","39.466964223"
"           0","       11300","      129489","      195105","HomeImp","Office","           0","           0","           1","356.31348584","           0","          16","41.634017956"
"           0","       11300","       54984","60557.710489","DebtCon","Mgr","           4","           0","           0","190.92092996","           1","          16","28.086854837"
"           0","       11300","       40752","       53683","HomeImp","Other","          22","           0","           1","129.75806208","           0","          23","38.425881111"
"           0","       11300","       66814","       82021","DebtCon","Office","           4","           2","           3","173.71183851","           3","          29","38.556929453"
"           0","       11300","       16115","       69113","DebtCon","ProfExe","          22","           0","           2","403.51499966","           0","          12","22.168244524"
"           0","       11300","       77846","      101984","HomeImp","ProfExe","           5","           0","           0","112.38484554","           1","          27","28.298733642"
"           0","       11300","      114392","      214523","HomeImp","ProfExe","           2","           0","           0","132.09765987","           1","          15","26.251830338"
"           1","       11300","       62568","9747.3824367","HomeImp","Office","           4","           0","           3","295.33466966","           0","          19","28.600252229"
"           0","       11300","       78902","      100332","DebtCon","ProfExe","           4","           0","           0","116.99879949","           0","          26","34.683071467"
"           0","       11300","       74783","23382.384451","HomeImp","ProfExe","           5","           0","           0","85.664833722","           0","          34","35.947854706"
"           0","       11400","       75705","       90727","DebtCon","Mgr","           5","           0","           0","143.10103259","           2","          27","42.169926729"
"           0","       11400","       55965","       78051","DebtCon","Office","           6","           0","           0","96.292020222","           2","          14","27.173232225"
"           0","       11400","       59813","       72873","DebtCon","ProfExe","          13","           0","           0","234.33024049","           4","          31","39.351470851"
"           0","       11400","      125486","      195284","HomeImp","Office","           0","           0","           0","354.29028718","           0","          15","38.143068786"
"           0","       11400","       43530","       56600","HomeImp","Other","          21","           0","           0","114.98297904","           0","          23","39.481662901"
"           0","       11400","       56789","       74016","HomeImp","Other","           7","           0","           0","127.62547457","           0","          16","33.027143557"
"           0","       11400","       51203","       60716","DebtCon","Other","           2","           0","           0","99.104082616","           0","          20","38.235312929"
"           0","       11400","       28043","       87684","HomeImp","ProfExe","17.705973414","           1","           1","229.17795924","           0","          10","25.489994512"
"           0","       11400","      112930","      144830","DebtCon","ProfExe","           2","           0","           0","271.23803732","           1","          46","33.251079314"
"           0","       11400","       64934","       74875","DebtCon","Other","           3","           0","           0","192.31448267","           2","          16","34.343755724"
"           0","       11400","10788.549143","       61395","DebtCon","Other","           1","           0","           0","188.88668235","           1","          12","26.950451284"
